filename,mmol/g_working_capacity,selectivity
DB0-m2_o16_o19_f0_pcu.sym.50,1.04764,38.46373
DB0-m3_o10_o16_f0_pcu.sym.20,2.81926,195.033555
DB0-m2_o24_o27_f0_pcu.sym.12,0.297436,8.539215
DB0-m3_o10_o20_f0_pcu.sym.35,1.479159,78.666325
DB0-m2_o10_o27_f0_pcu.sym.50,1.663368,71.573355
DB0-m3_o1520_o159_f0_fsc.sym.7,1.583324,42.28242
DB12-MOSGIM_freeONLY,0.317109,21.57478
DB0-m3_o52_o22_f0_fsc.sym.64,0.731154,22.56486
DB7-ddmof_21806,0.179084,2.039
DB1-Zn2O8N2-ADC_A-DPAC_A_No1709,0.332078,1.83027
DB5-hypotheticalMOF_33144_0_0_2_0_24_11,0.456092,12.194965
DB12-AWAKEQ_clean,1.447556,120.24884
DB12-LIVLUZ_freeONLY,2.301019,167.780025
DB5-hypotheticalMOF_28224_2_0_2_21_9_3,0.168916,3.06854
DB12-VUNXUY_clean,0.947115,109.034145
DB12-KUHVOZ01_clean,2.380274,17.831405
DB12-NIYZIG_freeONLY,1.195702,49.75132
DB15-rob_N123_E186_opt,1.599299,43.47077
DB0-m6_o11_o11_f0_bcu,0.340055,7.37833
DB12-LUKRIS_clean,0.41104,175.79428
DB5-hypotheticalMOF_5074921_0_0_2_23_22_5,0.855527,15.12687
DB0-m2_o22_o25_f0_pcu.sym.9,0.353284,7.993885
DB5-hypotheticalMOF_5069949_0_0_2_3_3_9,0.459501,21.533335
DB0-m3_o12_o19_f0_pcu.sym.27,0.180009,2.957225
DB0-m3_o12_o23_f0_pcu.sym.164,0.925048,30.87309
DB5-hypotheticalMOF_5033960_1_1_1_12_7_4,0.439694,64.822465
DB5-hypotheticalMOF_5066458_0_0_2_8_2_10,2.006967,155.168065
DB12-UNIPAJ_freeONLY,0.746298,56.0468
DB0-m2_o24_o29_f0_pcu.sym.6,0.931924,21.96507
DB0-m3_o440_o12_f0_fsc.sym.15,1.061095,56.449715
DB0-m3_o11_o23_f0_pcu.sym.9,0.383636,9.28661
DB0-m3_o24_o105_f0_fsc.sym.7,1.765068,63.452805
DB5-hypotheticalMOF_25415_0_0_1_14_10_4,0.857364,24.682135
DB0-m3_o153_o22_f0_fsc.sym.65,1.845716,175.413995
DB12-GUHNUU_clean,2.279342,147.768675
DB12-GUXQAR_freeONLY,1.34037,174.063935
DB0-m2_o22_o24_f0_pcu.sym.51,1.046141,59.18908
DB0-m3_o22_o23_f0_pcu.sym.34,0.619364,20.737465
DB0-m2_o16_o24_f0_pcu.sym.13,2.037044,105.88602
DB7-ddmof_22203,0.295835,6.77328
DB0-m3_o160_o145_f0_fsc.sym.4,1.492213,53.68182
DB12-HOGJIX_freeONLY,1.407647,84.72991
DB0-m18_o15_o44_f0_fsc,2.57205,117.61175
DB12-AFOVIB_clean,2.586673,47.864345
DB0-m3_o24_o28_f0_pcu.sym.36,0.681077,36.95694
DB0-m2_o1_o13_f0_pcu.sym.7,0.880165,36.42966
DB7-ddmof_2890,0.14218,2.698895
DB0-m3_o13_o20_f0_pcu.sym.94,0.848363,17.06629
DB6-cuf_7245,0.499674,8.70106
DB0-m18_o10_o19_f0_pcu,0.130293,2.003615
DB12-QITDII_clean,0.779648,35.354405
DB12-XOJPES_clean,0.102953,3.88476
DB0-m3_o480_o22_f0_fsc.sym.5,2.02728,128.26179
DB0-m2_o1_o20_f0_pcu.sym.18,0.224525,3.11311
DB5-hypotheticalMOF_5066652_1_0_2_8_25_8,0.240192,4.930345
DB0-m3_o12_frl,0.191259,2.48984
DB12-GOLYOX_clean,1.198304,164.47786
DB12-ZOFZIF_clean,1.645565,49.91608
DB12-TUYJAZ_clean,1.785499,33.58738
DB5-hypotheticalMOF_3000265_2_0_1_37_37_0,0.213018,0.39839
DB5-hypotheticalMOF_5061996_1_0_2_18_1_7,0.296596,6.716885
DB0-m2_o8_o22_f0_pcu.sym.16,0.189452,3.16614
DB5-hypotheticalMOF_5046497_0_0_1_19_7_6,1.517614,63.87953
DB12-NUDLIJ_freeONLY,2.724569,141.79415
DB12-XANMIJ_freeONLY,2.006689,105.842205
DB0-m2_o22_o25_f0_pcu.sym.15,0.81113,35.343775
DB0-m3_o22_o25_f0_pcu.sym.81,1.238663,55.33355
DB7-ddmof_3089,0.256855,9.576355
DB0-m3_o12_o20_f0_pcu.sym.19,0.102778,2.57351
DB12-KAVTEI_clean,2.408468,144.158705
DB0-m3_o8_o25_f0_pcu.sym.87,0.135771,3.53548
DB5-hypotheticalMOF_5014872_1_0_0_3_3_5,0.239783,3.298845
DB5-hypotheticalMOF_23861_0_0_1_6_26_6,0.465485,8.75722
DB0-m2_o11_o18_f0_pcu.sym.56,0.636155,13.9837
DB0-m3_o24_o540_f0_fsc.sym.29,2.93263,107.151335
DB5-hypotheticalMOF_1001283_0_0_3_10_4_14,0.084799,42.217425
DB0-m2_o8_o22_f0_pcu.sym.112,0.365972,5.930675
DB0-m2_o12_o17_f0_pcu.sym.47,1.368841,54.89357
DB12-WUYXUL_clean,1.316119,59.77711
DB0-m3_o13_o23_f0_pcu.sym.18,0.596523,16.769415
DB5-hypotheticalMOF_32993_0_0_2_0_21_2,0.435869,8.62596
DB5-hypotheticalMOF_5053404_0_0_1_27_3_5,0.646737,21.93645
DB12-SUVZOA_clean,0.85981,129.645635
DB0-m2_o1_o10_f0_pcu.sym.23,0.490294,13.948835
DB0-m3_o21_o26_f0_pcu.sym.37,0.509377,7.50247
DB0-m3_o24_o43_f0_fsc.sym.49,1.226334,51.412485
DB12-FAFDEX_freeONLY,1.609959,178.9461
DB5-hypotheticalMOF_3002095_0_0_2_34_34_5,0.1307,1.82042
DB0-m3_o93_o22_f0_fsc.sym.41,1.409422,179.83238
DB5-hypotheticalMOF_5076088_0_0_2_27_2_3,0.420102,11.69768
DB12-ic501801f_si_002_freeONLY,1.950412,127.75411
DB5-hypotheticalMOF_5061665_3_0_2_18_25_2,0.160793,1.13631
DB12-YUZCED_clean,1.146883,202.78191
DB12-BUVXOG_freeONLY,0.687553,49.36315
DB12-ZEDHIB_freeONLY,1.786403,226.2275
DB12-LADHEF_freeONLY,2.73736,158.500865
DB12-MIKDUH_clean,0.565732,46.47428
DB5-hypotheticalMOF_5035622_0_0_1_12_22_4,0.580564,10.045305
DB0-m3_o22_o27_f0_pcu.sym.49,0.688101,21.74468
DB0-m3_o1530_o155_f0_fsc.sym.18,1.84941,57.857675
DB0-m23_o5_o149_f0_pcu,2.492939,242.114755
DB0-m3_o13_o22_f0_pcu.sym.87,0.368505,22.71909
DB12-GAQKOB_clean,0.686415,33.12034
DB12-BAFKUR_clean,0.265202,97.76981
DB0-m3_o18_o23_f0_pcu.sym.29,0.268246,3.677925
DB12-XADDOX_freeONLY,0.834629,60.423315
DB12-OTAXOX_clean,0.668155,78.80743
DB15-pcu_N65_E223_opt,1.100136,9.464145
DB12-ARAGOR_clean,2.888349,180.792375
DB5-hypotheticalMOF_24280_0_0_1_6_11_7,3.021007,101.48904
DB5-hypotheticalMOF_5066246_0_0_2_8_9_10,4.384671,275.44646
DB12-UZIGOB_clean,0.85954,324.73354
DB15-vby_N65_E44_opt,1.789517,27.14469
DB0-m2_o8_o9_f0_pcu.sym.91,0.359025,6.29239
DB0-m3_o12_o21_f0_pcu.sym.116,0.16405,3.230805
DB12-JURKIS_freeONLY,1.323324,151.149495
DB12-CAVPIA_manual,0.307397,2.13734
DB0-m2_o22_o26_f0_pcu.sym.42,0.350127,7.798985
DB12-ELILER_clean,0.847255,168.221145
DB5-hypotheticalMOF_5053218_1_0_1_27_8_7,0.324509,4.93282
DB15-qtz_N76_E82_opt,0.190838,0.45291
DB0-m3_o24_o26_f0_pcu.sym.82,0.560278,14.634645
DB15-snp_N123_E50_opt,0.897634,65.97951
DB0-m3_o8_o23_f0_pcu.sym.154,0.352098,6.4826
DB12-RANPAA_clean,2.836108,173.719
DB0-m3_o9_o17_f0_pcu.sym.22,0.625936,15.15248
DB0-m3_o12_o17_f0_pcu.sym.93,0.982862,35.507705
DB12-ZOXGOK_clean,1.765079,139.08266
DB12-JORRAL_clean,3.020769,172.20437
DB12-ITETEH_clean,1.71326,114.209365
DB12-ZAVREV_clean,2.387705,203.234335
DB0-m2_o12_o19_f0_pcu.sym.68,0.188596,3.743245
DB0-m2_o22_o58_f0_pcu,0.965685,31.100265
DB0-m3_o8_o24_f0_pcu.sym.18,0.182646,2.84078
DB0-m2_o11_o27_f0_pcu.sym.128,0.25052,4.896455
DB0-m3_o9_o23_f0_pcu.sym.6,0.448103,9.73516
DB5-hypotheticalMOF_16037_1_0_0_22_24_6,0.137026,1.925485
DB0-m3_o24_o25_f0_pcu.sym.95,0.555859,19.76048
DB5-hypotheticalMOF_5041458_0_0_1_8_21_2,0.238912,7.705425
DB15-pcu_N77_E221_unopt,1.160196,41.069505
DB0-m3_o10_o17_f0_pcu.sym.6,3.1823,169.09096
DB1-Zn2O8N2-ADC_A-irmof12_A_No32,0.386032,7.549115
DB12-NOCZAI_clean,0.046176,24.013335
DB0-m9_o9_o19_f0_sra.sym.18,3.581541,294.66178
DB0-m3_o6_o23_f0_pcu.sym.122,0.297079,3.04556
DB5-hypotheticalMOF_5036683_2_0_1_18_25_8,0.172842,1.238335
DB12-QUDGED_clean,0.781893,12.243505
DB12-PUZKUS_clean,2.504581,263.90622
DB12-EQEROJ_freeONLY,1.278083,115.054305
DB0-m3_o11_o47_f0_fsc.sym.20,2.354926,120.50066
DB5-hypotheticalMOF_5037193_3_0_1_18_11_3,0.19518,2.66882
DB5-hypotheticalMOF_5074691_1_1_2_23_13_8,0.708236,100.3146
DB0-m3_o145_o22_f0_fsc.sym.4,2.953175,160.547245
DB0-m9_o1_o13_f0_sra.sym.41,2.486848,127.36281
DB0-m3_o24_o82_f0_fsc.sym.21,2.078153,179.7045
DB0-m3_o1510_o22_f0_fsc.sym.16,0.895116,42.63087
DB12-WOBCAT_clean,0.464734,64.583235
DB0-m2_o22_o140_f0_fsc,1.761927,61.655165
DB12-USEVOF_clean,0.940854,59.075505
DB0-m2_o16_o19_f0_pcu.sym.10,0.677351,30.65152
DB5-hypotheticalMOF_22358_0_0_1_0_7_7,1.114478,143.15284
DB0-m3_o96_o4_f0_fsc.sym.70,2.592327,84.23939
DB0-m3_o24_o96_f0_fsc.sym.55,1.389589,52.729225
DB12-j.inoche.2015.01.025_INC05862-mmc2_clean,2.949007,214.96882
DB12-REDROI_clean,1.429922,227.850575
DB5-hypotheticalMOF_10980_2_2_0_6_10_0,1.222884,90.752125
DB0-m3_o540_o22_f0_fsc.sym.16,1.978182,86.02666
DB0-m9_o2_o14_f0_sra.sym.11,2.629814,133.84364
DB0-m2_o22_o150_f0_pcu,0.595603,21.396435
DB1-Cu2O8N2-BDC_A-irmof20_A_No72,0.496207,28.50755
DB12-ZIJVOF02_clean,1.793157,117.24388
DB0-m3_o11_o12_f0_pcu.sym.90,0.277444,3.967465
DB0-m3_o112_o22_f0_fsc.sym.22,1.029824,223.750075
DB12-IZIKOT02_clean,0.045549,0.704475
DB0-m3_o24_o28_f0_pcu.sym.76,0.845103,33.554485
DB12-ORANAY_freeONLY,0.394347,29.54587
DB12-WEWTOI_clean,0.177552,12.832575
DB0-m3_o11_o20_f0_pcu.sym.63,0.245836,3.694745
DB12-EQETAX_clean,3.625954,138.23355
DB1-Cu2O8N2-AZO_A-irmof7_A_No220,1.295117,40.795295
DB12-VOXQOQ_clean,1.943822,205.898845
DB5-hypotheticalMOF_5077939_1_0_2_27_8_6,1.113095,59.46014
DB12-PEGCIP_clean,2.625038,181.988445
DB0-m3_o24_o109_f0_fsc.sym.9,1.51468,70.090045
DB12-KOMHAW_freeONLY,1.563345,146.805565
DB12-MAQBEO_clean,2.507212,98.68454
DB0-m3_o8_o24_f0_pcu.sym.83,0.312268,5.9358
DB0-m2_o14_o16_f0_pcu.sym.17,1.745694,74.11859
DB12-XAKZAL_clean,1.462091,117.69396
DB12-BAXLOD_clean,0.153337,55.45113
DB0-m3_o160_o151_f0_fsc.sym.14,0.955713,21.985945
DB1-Zn2O8N2-AZO_A-irmof8_A_No182,1.167172,32.027575
DB12-RUZDAS_clean,2.856188,269.603045
DB12-DUYVEA_freeONLY,0.366132,51.892895
DB7-ddmof_18769,0.199296,11.43875
DB12-PUVREF_clean,0.252315,11.588835
DB5-hypotheticalMOF_5016777_2_2_0_19_2_4,0.021704,0.685085
DB0-m2_o16_o19_f0_pcu.sym.6,0.911728,35.62928
DB0-m3_o8_o22_f0_pcu.sym.146,0.301677,4.54985
DB0-m3_o1_o21_f0_pcu.sym.67,0.79087,20.9883
DB12-ic502730y_si_002_clean,0.915106,36.76495
DB0-m9_o2_o19_f0_sra.sym.72,0.919253,44.43286
DB12-OTOROF_clean,1.842186,77.144005
DB1-Cu2O8N2-DPAC_A-irmof6_A_No273,0.402759,7.195135
DB12-LIBZIG_freeONLY,1.321414,144.213455
DB5-hypotheticalMOF_5061739_2_0_2_18_25_4,0.179024,1.40262
DB5-hypotheticalMOF_5062766_1_1_2_18_13_5,0.776172,36.081115
DB12-VIVXOP_freeONLY,2.05706,122.59389
DB0-m3_o90_o22_f0_fsc.sym.20,1.951101,95.00863
DB5-hypotheticalMOF_5050348_2_1_1_23_18_9,1.300872,39.74726
DB0-m2_o8_o25_f0_pcu.sym.27,0.175332,2.135535
DB12-OKELIB_clean,0.272328,12.0152
DB0-m3_o10_o18_f0_pcu.sym.14,3.020362,145.93174
DB0-m2_o24_o27_f0_pcu.sym.49,1.082782,61.82132
DB12-YEKWOC_clean,1.75156,83.64889
DB15-pcu_N108_E142_unopt,0.439828,3.295045
DB12-CIFMIP_clean,1.422006,63.3595
DB12-GOVXIA_clean,1.71824,113.467115
DB12-QISNAJ_clean,3.956908,137.883655
DB5-hypotheticalMOF_5014427_0_0_0_3_24_7,0.205273,2.350905
DB0-m2_o14_o25_f0_pcu.sym.20,0.785697,23.068005
DB12-BUXZAX_clean,0.661086,16.519045
DB0-m2_o12_o27_f0_pcu.sym.109,0.887375,42.06883
DB0-m2_o7_o22_f0_pcu.sym.44,0.302706,6.055965
DB12-OGUPIQ_clean,1.464877,304.45897
DB12-XUCSAR01_clean,0.275072,77.760385
DB15-sxc_N65_E37_opt,2.811285,34.27274
DB0-m23_o3_o20_f0_pcu,0.266345,3.944635
DB1-Cu2O8N2-ADC_A-irmof14_A_No2,0.220458,4.138815
DB0-m3_o12_o27_f0_pcu.sym.28,0.443576,13.344835
DB0-m2_o22_o22_f0_pcu.sym.24,1.598186,84.695565
DB0-m2_o11_o17_f0_pcu.sym.26,0.475268,20.859095
DB12-BUSQIQ_freeONLY,0.444981,164.131895
DB0-m3_o18_o1530_f0_fsc.sym.3,2.347374,80.25734
DB0-m2_o11_o19_f0_pcu.sym.49,0.201666,2.96487
DB5-hypotheticalMOF_5070294_0_0_2_3_13_8,0.889647,30.38417
DB6-cuf_6507,0.3272,5.843955
DB0-m2_o17_o29_f0_pcu.sym.26,0.375812,4.194375
DB12-OFEHAK_freeONLY,1.5456,141.02973
DB7-ddmof_22116,0.212428,1.000115
DB0-m2_o22_o23_f0_pcu.sym.60,0.504697,13.26407
DB0-m3_o17_o99_f0_fsc.sym.65,1.979741,78.606645
DB12-CODQOD_clean,0.618818,9.76022
DB0-m3_o18_o150_f0_fsc.sym.19,1.463882,47.20775
DB0-m15_o22_o144_f0_fsc,0.783276,21.503975
DB15-qtz_N76_E48_opt,0.261035,3.18468
DB0-m3_o44_o22_f0_fsc.sym.14,0.232651,6.31886
DB12-OCACUR_clean,4.148571,246.6191
DB12-ZOZCIC_clean,0.117106,20.167395
DB0-m2_o13_o24_f0_pcu.sym.26,0.155212,11.464675
DB0-m3_o2_o24_f0_pcu.sym.64,0.822423,16.68728
DB12-AVIPOL_clean,3.505255,95.807095
DB1-Zn2O8N2-AZO_A-fum_A_No44,1.238933,56.87801
DB12-CELZEA_clean,2.177724,328.21126
DB12-UNECOH_clean,0.981139,57.72629
DB1-Cu2O8-AZO_A-fum_A_No201,4.085946,121.78504
DB0-m3_o22_o27_f0_pcu.sym.12,0.743587,39.01036
DB0-m2_o16_o20_f0_pcu.sym.35,0.675597,17.607205
DB0-m3_o11_o12_f0_pcu.sym.10,0.347385,6.608555
DB0-m2_o8_o24_f0_pcu.sym.63,1.093585,47.51925
DB0-m3_o24_o420_f0_fsc.sym.11,0.662602,28.04562
DB12-ELUJEC_clean,1.037995,34.277385
DB1-Cu2O8-AZO_A-irmof8_A_No361,2.400317,49.2153
DB0-m3_o460_o4_f0_fsc.sym.16,1.662461,209.37216
DB12-XADFEP_clean,2.294141,47.828705
DB12-JOGHEU_clean,3.47192,180.46774
DB12-POHMAC_clean,0.53828,13.59505
DB0-m3_o3_o16_f0_pcu.sym.81,0.246115,2.305255
DB12-KALGAH_freeONLY,3.859209,179.18315
DB7-ddmof_23215,0.324755,9.727125
DB15-bsn_N123_E41_opt,0.621539,3.0883
DB0-m3_o22_o143_f0_fsc.sym.13,1.967167,109.50467
DB0-m3_o145_o22_f0_fsc.sym.15,2.772565,139.805915
DB5-hypotheticalMOF_5043031_2_1_1_20_25_3,0.578521,33.95495
DB0-m3_o10_o11_f0_pcu.sym.11,1.229623,85.20315
DB0-m3_o43_o22_f0_fsc.sym.5,1.270907,48.49606
DB0-m3_o11_o22_f0_pcu,0.674567,21.821785
DB0-m3_o11_o27_f0_pcu.sym.121,0.312532,6.15123
DB5-hypotheticalMOF_5049052_0_0_1_23_7_5,1.391157,53.5156
DB13-lvt-Syn036752,0.42334,3.543675
DB12-GESFAN_clean,0.850683,46.99339
DB0-m3_o11_o18_f0_pcu.sym.6,0.563897,11.658765
DB0-m5_o12_o24_bcu_0.4_NH2,1.25758,145.69256
DB0-m9_o1_o9_f0_sra.sym.24,1.950438,208.93806
DB0-m2_o11_o24_f0_pcu.sym.108,0.342646,8.394165
DB5-hypotheticalMOF_5066847_0_0_2_8_11_2,0.995341,75.3771
DB0-m5_o9_o22_f0_bcu.sym.15,0.906005,227.3279
DB0-m2_o14_o19_f0_pcu.sym.27,0.828048,35.79587
DB0-m2_o21_o24_f0_pcu.sym.30,0.181512,2.173885
DB0-m3_o520_o22_f0_fsc.sym.82,0.937142,47.70579
DB7-ddmof_6135,0.134386,2.492295
DB0-m3_o24_o1480_f0_fsc.sym.21,1.139471,81.387635
DB0-m18_o24_o148_f0_pcu,0.700698,16.329545
DB7-ddmof_6712,0.315611,5.132125
DB0-m3_o153_o158_f0_fsc.sym.83,2.900431,93.596875
DB0-m3_o22_o27_f0_pcu.sym.52,0.396929,9.010605
DB12-CENKAJ_clean,1.232441,93.306515
DB0-m2_o9_o17_f0_pcu.sym.19,0.444784,9.16794
DB0-m3_o113_o159_f0_fsc.sym.4,3.584358,146.012505
DB5-hypotheticalMOF_33524_0_0_2_7_7_14,0.571513,118.629115
DB0-m2_o8_o24_f0_pcu.sym.3,0.185589,2.69016
DB15-snp_N65_E119_opt,1.379167,18.86175
DB6-cuf_7737,0.481793,9.246775
DB0-m3_o1480_o158_f0_fsc.sym.9,2.784803,126.0879
DB12-LALFUB_clean,2.129156,177.154215
DB7-ddmof_16169,0.788827,11.11329
DB5-hypotheticalMOF_5073451_1_1_2_19_3_2,2.35174,190.710075
DB5-hypotheticalMOF_5037065_1_1_1_18_10_10,2.701367,198.47185
DB12-ZEZQAY_clean,3.45215,116.495755
DB0-m2_o12_o19_f0_pcu.sym.33,0.418813,10.34531
DB0-m3_o7_o16_f0_pcu.sym.22,0.226113,1.630455
DB0-m3_o11_o27_f0_pcu.sym.52,0.530989,14.650325
DB7-ddmof_20004,0.191135,5.2016
DB0-m3_o24_o540_f0_fsc.sym.32,2.973588,120.04969
DB0-m2_o14_o28_f0_pcu.sym.83,1.250321,51.984415
DB5-hypotheticalMOF_5052048_0_0_1_27_11_7,0.431501,7.302485
DB12-SARMEE_clean,0.453878,15.36202
DB12-EPECEJ_clean,3.118821,136.409185
DB0-m3_o24_o1510_f0_fsc.sym.15,0.843172,28.52065
DB1-Zn2O8N2-irmof6_A-irmof8_A_No270,0.976237,40.989245
DB0-m2_o11_o26_f0_pcu.sym.19,0.262525,4.092665
DB0-m3_o16_o22_f0_pcu.sym.29,0.741132,32.15891
DB5-hypotheticalMOF_5060919_0_0_2_18_9_8,0.393498,8.478925
DB0-m3_o11_o23_f0_pcu.sym.145,0.904581,33.557015
DB5-hypotheticalMOF_5075009_0_0_2_23_12_14,0.231174,3.86978
DB12-GAJTOC_clean,0.441316,9.5721
DB0-m3_o12_o23_f0_pcu.sym.15,1.116204,46.550045
DB0-m3_o8_o24_f0_pcu.sym.110,0.447168,10.700725
DB0-m3_o440_o159_f0_fsc.sym.73,0.915958,21.1437
DB0-m2_o12_o12_f0_pcu.sym.65,1.445247,94.26826
DB5-hypotheticalMOF_5007881_1_0_0_15_13_6,0.201982,1.51759
DB0-m3_o14_o25_f0_pcu.sym.9,1.061173,38.14365
DB0-m2_o1_o21_f0_pcu.sym.47,0.287304,5.39773
DB12-ALUJEX_clean,2.275248,92.53004
DB12-ic049498msi20040906_121120_clean,3.209419,24.247315
DB7-ddmof_2963,0.153291,2.07966
DB0-m3_o12_o14_f0_pcu.sym.44,1.120487,57.96105
DB12-POSFIO_freeONLY,3.086446,252.04352
DB0-m3_o96_o22_f0_fsc.sym.34,2.080489,69.566395
DB1-Cu2O8-AZO_A-TED_A_No18,3.09018,56.62961
DB0-m3_o155_o52_f0_fsc.sym.35,1.402451,48.87536
DB0-m2_o1_o22_f0_pcu.sym.1,0.520109,15.406595
DB7-ddmof_22025,0.242864,5.64993
DB12-VIDXOX_clean,1.706826,38.217665
DB0-m3_o24_o510_f0_fsc.sym.5,1.365396,65.07639
DB0-m3_o8_o20_f0_pcu.sym.8,0.130427,0.79746
DB12-XEGJOK_freeONLY,1.026362,76.01178
DB0-m3_o8_o23_f0_pcu.sym.29,0.229852,2.18352
DB0-m3_o11_o25_f0_pcu.sym.153,1.436163,53.29798
DB0-m2_o12_o26_f0_pcu.sym.23,0.298454,5.24082
DB0-m3_o16_o20_f0_pcu,0.153022,2.501275
DB0-m3_o1480_o22_f0_fsc.sym.68,2.104188,187.49731
DB12-ZIGFIG_clean,0.992581,29.55187
DB0-m2_o16_o22_f0_pcu.sym.26,1.747362,86.76647
DB5-hypotheticalMOF_35303_0_0_2_5_11_5,2.747739,123.722775
DB0-m2_o22_o25_f0_pcu.sym.95,0.727645,31.51341
DB12-ZOXNEH_clean,3.704403,482.20546
DB12-MOPQIT_freeONLY,0.696659,50.80738
DB6-cuf_6360,0.508892,9.73666
DB12-RESWUI01_clean,0.2424,17.728705
DB0-m2_o17_o29_f0_pcu.sym.66,0.354306,3.76635
DB0-m3_o10_o23_f0_pcu.sym.39,2.478254,104.557195
DB12-ja302340b_si_002_clean,1.817693,114.348215
DB12-CUYVOI_clean,0.956926,50.45682
DB0-m2_o2_o4_f0_pcu.sym.71,0.366179,5.39894
DB0-m2_o14_o26_f0_pcu.sym.77,0.63206,19.286545
DB0-m3_o96_o158_f0_fsc.sym.19,0.615543,8.612635
DB12-YURKEC_clean,2.047965,96.44368
DB0-m3_o22_o27_f0_pcu.sym.6,0.299652,10.169805
DB0-m23_o20_o29_f0_pcu,0.958984,23.50191
DB0-m3_o16_o153_f0_fsc.sym.38,3.497169,217.791195
DB0-m2_o14_o28_f0_pcu.sym.18,0.845326,30.058305
DB0-m2_o10_o19_f0_pcu.sym.7,0.357678,13.43169
DB12-NACYUM_clean,1.610421,208.06087
DB0-m3_o48_o13_f0_fsc.sym.18,2.638527,199.276615
DB0-m2_o11_o11_f0_pcu.sym.121,0.39081,9.65084
DB12-GAJYUN_freeONLY,0.984325,86.569265
DB12-JOVWOI_clean,0.165553,126.96701
DB0-m2_o11_o25_f0_pcu.sym.141,0.334728,5.189435
DB0-m3_o11_o13_f0_pcu.sym.14,0.249655,3.100805
DB0-m2_o8_o22_f0_pcu.sym.96,0.204061,2.857945
DB15-rob_N123_E57_opt,2.389435,62.122175
DB0-m3_o115_o11_f0_fsc.sym.17,0.699299,17.651195
DB0-m3_o152_o22_f0_fsc.sym.68,2.264698,95.33024
DB12-ZEDQEG_clean,1.165744,232.965735
DB12-LOFVIN_clean,1.822698,163.655625
DB12-LIFQIC_clean,0.643713,10.96633
DB5-hypotheticalMOF_5040283_0_0_1_15_14_5,0.649374,8.61263
DB13-dia-Syn036822,0.227166,1.60368
DB6-cuf_4287,0.147959,1.81743
DB12-TUVDOD_freeONLY,0.364683,39.26918
DB0-m2_o12_o27_f0_pcu.sym.49,0.463582,7.995995
DB0-m3_o16_o530_f0_fsc.sym.35,2.52423,83.932755
DB0-m3_o14_o25_f0_pcu.sym.113,1.025631,44.409205
DB5-hypotheticalMOF_3002138_0_0_2_34_34_13,0.371502,9.126245
DB7-ddmof_21329,0.307255,5.129605
DB5-hypotheticalMOF_5047233_1_0_1_19_11_2,0.34075,8.322075
DB0-m3_o480_o22_f0_fsc.sym.28,2.060628,238.33897
DB0-m2_o6_o24_f0_pcu.sym.89,0.258188,9.157845
DB12-TOVJOF_clean,0.414556,4.227425
DB5-hypotheticalMOF_5063024_0_0_2_18_14_6,0.516023,8.196365
DB12-KIDDOS_clean,1.795407,484.78494
DB0-m3_o24_o27_f0_pcu.sym.28,0.10949,6.128055
DB0-m2_o8_o22_f0_pcu.sym.23,0.148094,1.76478
DB0-m3_o11_o14_f0_pcu.sym.50,1.557754,66.354045
DB5-hypotheticalMOF_31187_0_0_2_10_9_4,0.72452,25.35698
DB0-m3_o8_o23_f0_pcu.sym.121,0.18868,2.312005
DB0-m2_o12_o25_f0_pcu.sym.81,0.323013,7.014235
DB15-dmp_N76_E73_opt,0.496336,9.51866
DB0-m3_o24_o28_f0_pcu.sym.98,0.664074,23.096905
DB0-m3_o10_o17_f0_pcu.sym.51,2.917685,221.42005
DB0-m3_o21_o24_f0_pcu,0.166686,1.450125
DB0-m3_o1_o25_f0_pcu.sym.74,0.642483,42.303385
DB5-hypotheticalMOF_3000976_1_0_1_34_34_0,0.293735,4.23136
DB0-m3_o10_o21_f0_pcu.sym.44,0.611716,14.61363
DB5-hypotheticalMOF_5069351_0_0_2_3_9_5,1.244484,57.15263
DB12-APAYUN_clean,3.215235,154.286055
DB7-ddmof_6501,0.340907,5.943135
DB0-m3_o10_o45_f0_fsc,3.149472,209.373225
DB15-pcu_N123_E35_unopt,0.679656,6.37526
DB0-m2_o11_o29_f0_pcu.sym.87,0.596468,9.50375
DB7-ddmof_722,0.182741,4.01757
DB7-ddmof_22178,0.322048,1.96839
DB5-hypotheticalMOF_33347_0_0_2_13_9_6,0.882669,18.98521
DB7-ddmof_22090,0.505457,25.44772
DB15-sxc_N37_E158_opt,1.732457,94.814385
DB0-m2_o9_o14_f0_pcu.sym.20,1.891436,157.117555
DB7-ddmof_20996,0.366737,8.576445
DB0-m3_o18_o22_f0_pcu.sym.83,0.713294,19.30773
DB12-HOWJEK_clean,0.168205,7.018315
DB0-m3_o24_o146_f0_fsc.sym.10,2.014846,83.788465
DB1-Zn2O8N2-irmof7_A-NiC4_No5,2.364586,161.900365
DB12-ARAFOP_freeONLY,2.305055,132.14663
DB0-m2_o12_o25_f0_pcu.sym.6,0.355111,9.57554
DB0-m3_o440_o22_f0_fsc.sym.3,1.261078,42.60043
DB12-ZOHBUV_clean,1.641373,6.11674
DB0-m23_o13_o18_f0_pcu,1.211122,155.18421
DB0-m3_o4_o20_f0_pcu.sym.23,0.29767,6.666895
DB12-RUHCED_SL,3.459374,193.789545
DB12-KASRED_clean,2.208441,72.00589
DB0-m3_o16_o153_f0_fsc.sym.16,2.523823,109.845595
DB15-qzd_N87_E132_opt,1.187067,60.316565
