,filename,mmol/g_working_capacity,selectivity
5245,DB0-m2_o12_o27_f0_pcu.sym.60,1.028278,35.953585
5246,DB5-hypotheticalMOF_5066752_0_0_2_8_1_12,0.38748,18.396845
5247,DB1-ZnN4-SiF6-DPAC_No21,0.977719,25.672035
5248,DB12-CUGFAN_clean,0.624251,62.24401
5249,DB0-m2_o8_o25_f0_pcu.sym.111,0.161563,1.86478
5250,DB0-m5_o1_o22_f0_bcu.sym.82,2.008902,205.667535
5251,DB0-m2_o28_o28_f0_pcu.sym.16,0.41877,3.03185
5252,DB12-ADAXIO_freeONLY,2.267746,236.708165
5253,DB0-m23_o6_o28_f0_pcu,0.242448,2.62471
5254,DB0-m2_o10_o23_f0_pcu.sym.31,1.478085,65.308875
5255,DB7-ddmof_790,0.32181,10.780595
5256,DB0-m3_o22_o23_f0_pcu.sym.28,0.772492,37.935615
5257,DB5-hypotheticalMOF_5035935_2_1_1_18_26_2,0.478294,12.813465
5258,DB12-ULOGAE_clean,2.967756,128.01432
5259,DB12-GUDJOG_clean,2.540854,123.33863
5260,DB15-cds_N87_E61_opt,0.248262,1.65116
5261,DB0-m3_o24_o27_f0_nbo.sym.128,0.398957,9.09934
5262,DB15-cdl_N87_E50_opt,0.998554,99.235775
5263,DB12-VUKTAY_clean,1.809094,175.229835
5264,DB1-Zn2O8N2-irmof20_A-irmof7_A_No51,0.664947,23.56771
5265,DB0-m2_o12_o13_f0_pcu.sym.26,0.248519,4.56896
5266,DB0-m2_o11_o110_f0_fsc,0.652636,12.29483
5267,DB0-m3_o4_o25_f0_pcu.sym.33,0.641462,13.65921
5268,DB5-hypotheticalMOF_5064851_2_0_2_15_11_8,0.256959,3.79521
5269,DB0-m3_o11_o12_f0_pcu.sym.8,0.30794,8.787035
5270,DB12-PIZPOD_clean_h,1.848348,283.398045
5271,DB5-hypotheticalMOF_5021722_0_0_0_23_12_13,0.170245,1.487755
5272,DB12-OPUDIN_clean,0.394697,16.019605
5273,DB0-m3_o96_o22_f0_fsc.sym.33,1.778112,60.892735
5274,DB0-m3_o11_o23_f0_pcu.sym.28,0.148382,2.75037
5275,DB0-m3_o5_o11_f0_nbo.sym.78,0.209985,4.23745
5276,DB12-FIRNAX_clean,0.884717,24.19332
5277,DB0-m3_o16_o520_f0_fsc.sym.15,2.559236,136.98489
5278,DB5-hypotheticalMOF_5042163_1_0_1_8_12_5,0.227909,5.282975
5279,DB0-m2_o11_o13_f0_pcu.sym.87,0.761799,18.674245
5280,DB0-m2_o22_o26_f0_pcu.sym.85,0.763733,38.824085
5281,DB15-qtz_N76_E155_opt,0.096886,0.871505
5282,DB12-ERUVEU_clean,0.033316,2.25634
5283,DB12-FAHTUE_freeONLY,0.394316,33.965295
5284,DB0-m3_o16_o25_f0_pcu.sym.44,1.201534,34.848745
5285,DB12-GIRFUJ_clean,0.740287,6.211985
5286,DB15-bcu_N69_E53_opt,0.943789,18.931355
5287,DB12-AMUWUB_clean,0.315656,11.628475
5288,DB0-m3_o440_o22_f0_fsc.sym.32,0.776845,44.55257
5289,DB0-m2_o16_o27_f0_pcu.sym.58,0.435326,27.41671
5290,DB0-m2_o11_o12_f0_pcu.sym.18,0.344001,6.609555
5291,DB12-LIHRIE_clean,0.136957,8.747375
5292,DB0-m2_o10_o21_f0_pcu.sym.22,0.497687,12.260335
5293,DB15-qzd_N87_E111_opt,0.193137,3.002065
5294,DB12-CUYWUP_freeONLY,3.487095,183.52559
5295,DB15-dmp_N76_E23_opt,0.213691,1.211925
5296,DB6-cuf_7024,0.212707,2.240345
5297,DB0-m3_o12_o22_f0_pcu.sym.16,1.190599,70.995165
5298,DB12-WOHZAU_clean,0.302495,47.64843
5299,DB0-m3_o49_o13_f0_fsc.sym.49,2.80036,214.010415
5300,DB0-m2_o12_o21_f0_pcu.sym.95,0.208856,2.031875
5301,DB12-JOFKIA01_freeONLY,0.713447,102.13637
5302,DB12-RAZGOQ_freeONLY,0.373764,101.53585
5303,DB12-OBIBAF_clean,3.042371,117.19338
5304,DB0-m3_o22_o23_f0_pcu.sym.68,0.644368,20.09995
5305,DB0-m2_o24_o25_f0_pcu.sym.86,0.498048,12.023375
5306,DB0-m3_o153_o22_f0_fsc.sym.39,2.748281,134.521645
5307,DB12-KIQKOK_clean,0.420498,37.359635
5308,DB12-IFEYIB_clean,1.296843,95.11799
5309,DB15-pcu_N37_E142_unopt,1.553105,45.303895
5310,DB12-DAHWAM_clean,0.40681,7.386725
5311,DB12-HAZGOF02_clean_h,0.874775,61.07003
5312,DB0-m3_o18_o1530_f0_fsc.sym.4,2.704192,88.176805
5313,DB0-m3_o12_o101_f0_fsc.sym.10,2.936621,143.44002
5314,DB15-qzd_N87_E192_opt,0.727122,43.722905
5315,DB0-m2_o11_o22_f0_pcu.sym.23,1.127445,61.027285
5316,DB0-m2_o10_o11_f0_pcu.sym.19,0.735933,41.39175
5317,DB0-m2_o24_o29_f0_pcu.sym.21,1.14384,49.91004
5318,DB0-m3_o22_pcl,0.374422,9.076995
5319,DB15-sxb_N123_E27_opt,1.625083,33.33155
5320,DB0-m3_o16_o19_f0_pcu.sym.98,1.230586,41.64704
5321,DB12-XOVXAI_clean,0.867562,99.020255
5322,DB12-MIHHOA_freeONLY,0.943952,132.922365
5323,DB15-pcu_N65_E64_opt,0.803391,8.240885
5324,DB0-m2_o11_o25_f0_pcu.sym.106,0.651855,26.048815
5325,DB0-m3_o12_o24_f0_pcu.sym.38,0.730054,36.70367
5326,DB7-ddmof_23546,0.365059,10.171885
5327,DB7-ddmof_21629,0.193251,2.742645
5328,DB0-m2_o11_o21_f0_pcu.sym.122,0.249128,4.37929
5329,DB0-m3_o52_o22_f0_fsc.sym.38,2.112948,196.060145
5330,DB0-m3_o2_o25_f0_pcu.sym.27,0.207906,3.4678
5332,DB0-m2_o12_o22_f0_pcu.sym.19,1.33385,76.17621
5333,DB1-Cu2O8N2-fum_A-irmof14_A_No3,1.793005,53.833125
5334,DB0-m23_o13_o27_f0_pcu,0.344419,5.959425
5335,DB0-m3_o146_o156_f0_fsc.sym.26,0.843988,41.94104
5336,DB0-m2_o10_o13_f0_pcu.sym.9,1.482577,59.60399
5337,DB0-m2_o11_o24_f0_pcu.sym.96,0.835288,43.349725
5338,DB12-RUYVAK_clean,1.672415,57.89389
5339,DB0-m3_o10_o19_f0_pcu.sym.57,0.610735,18.28685
5340,DB12-BOCTOE02_clean,0.168978,6.107695
5341,DB5-hypotheticalMOF_6001020_0_0_3_18_4_8,1.410513,61.90224
5342,DB5-hypotheticalMOF_5077367_0_0_2_27_22_8,0.434329,5.92131
5343,DB0-m2_o12_o16_f0_pcu.sym.6,0.680118,15.142095
5344,DB0-m3_o1530_o4_f0_fsc.sym.17,1.535844,184.97704
5345,DB0-m2_o16_o23_f0_pcu.sym.25,0.598785,19.45781
5346,DB0-m3_o24_o148_f0_fsc.sym.16,2.02464,111.627235
5347,DB5-hypotheticalMOF_5059845_2_1_2_12_1_0,0.144439,4.9516
5348,DB12-LAGNEO_clean,3.322203,355.03361
5349,DB12-ZOHBIJ_clean,1.974321,9.01006
5350,DB0-m3_o22_o79_f0_fsc.sym.7,1.106072,151.786485
5351,DB12-DAGJED_clean,2.419619,195.061775
5352,DB5-hypotheticalMOF_5043103_1_0_1_20_25_8,0.168027,1.43936
5353,DB0-m3_o16_o1530_f0_fsc.sym.50,3.79765,190.324035
5354,DB12-BURJOO_clean,1.47844,164.307725
5355,DB7-ddmof_15297,0.351071,4.74897
5356,DB15-dmp_N76_E50_opt,0.465409,7.90037
5357,DB0-m2_o12_o22_f0_pcu.sym.123,1.204425,103.29049
5358,DB15-qzd_N87_E162_opt,0.328609,40.187155
5359,DB0-m3_o18_o23_f0_pcu.sym.35,1.213687,33.609815
5360,DB12-VAJHIA_clean,0.5225,113.755875
5361,DB0-m3_o12_o20_f0_pcu.sym.45,0.206205,4.051465
5362,DB12-BARZIE_freeONLY,0.871718,139.39983
5363,DB0-m2_o12_o12_f0_pcu.sym.22,0.348915,5.474105
5364,DB15-pcu_N65_E94_opt,1.974402,38.5125
5365,DB5-hypotheticalMOF_5068268_0_0_2_20_1_8,2.40187,135.197795
5366,DB0-m3_o14_o25_f0_pcu.sym.28,0.712042,24.993385
5367,DB0-m3_o16_o151_f0_fsc.sym.7,1.802988,66.55533
5368,DB12-ATAFIK_clean,3.525779,178.472675
5369,DB0-m2_o12_o24_f0_pcu.sym.37,0.536389,19.100555
5371,DB1-Cu2O8N2-BDC_A-DPAC_A_No128,1.561331,58.27226
5372,DB0-m3_o22_o143_f0_fsc.sym.14,2.773257,166.090875
5373,DB0-m3_o9_o25_f0_pcu.sym.121,0.610588,14.408195
5374,DB0-m2_o11_o25_f0_pcu.sym.49,0.463466,9.362245
5375,DB0-m23_o23_o149_f0_pcu,0.731085,10.434245
5376,DB0-m2_o22_o28_f0_pcu.sym.31,0.866073,52.803295
5377,DB0-m3_o1480_o158_f0_fsc.sym.103,2.789937,101.59915
5378,DB15-rob_N65_E27_opt,2.366659,18.33001
5379,DB0-m3_o22_o25_f0_pcu.sym.2,0.37489,6.23677
5380,DB12-LUJPUC_clean,1.681365,62.645515
5381,DB0-m3_o14_o25_f0_pcu.sym.84,0.869732,36.26142
5382,DB0-m3_o90_o22_f0_fsc.sym.10,1.661655,113.642835
5383,DB12-GUHPAC_clean,2.482253,88.383275
5384,DB0-m3_o1490_o13_f0_fsc.sym.18,2.358611,158.20604
5386,DB0-m9_o11_o20_f0_sra.sym.41,0.267133,4.878405
5387,DB12-DOQGUM_clean,0.089819,7.569695
5388,DB0-m1_o24_o25_f0_pcu,0.135111,2.56078
5389,DB0-m3_o7_o19_f0_pcu.sym.79,0.247252,3.295305
5390,DB12-EPUXET_freeONLY,0.936015,145.888455
5391,DB0-m3_o10_o23_f0_pcu.sym.49,0.940838,37.711865
5392,DB0-m3_o8_o29_f0_pcu.sym.105,0.382334,2.3474
5393,DB13-lvt-Syn020823,0.347275,2.770635
5394,DB6-pMOF_249,0.336711,4.30931
5395,DB15-kag_N123_E233_opt,0.957135,23.76345
5396,DB0-m2_o22_o22_f0_pcu.sym.14,0.346867,15.32129
5397,DB0-m3_o420_o22_f0_fsc.sym.11,1.818649,132.771485
5398,DB0-m2_o14_o28_f0_pcu.sym.68,0.898506,35.279575
5399,DB12-KAHNOX_freeONLY,0.109057,4.39956
5400,DB12-DALTAO_clean,2.658834,48.827695
5401,DB12-JUJZIZ_clean,0.369692,16.39637
5402,DB0-m3_o12_o27_f0_pcu.sym.18,0.575356,19.173135
5403,DB0-m3_o12_o24_f0_pcu.sym.110,2.724595,156.83448
5404,DB0-m3_o88_o22_f0_fsc.sym.24,1.615127,132.05519
5405,DB0-m3_o8_o14_f0_pcu.sym.93,0.197874,3.60362
5406,DB0-m2_o7_o22_f0_pcu.sym.74,0.209392,2.974635
5407,DB12-ESIFET_clean,0.966932,71.19366
5408,DB0-m3_o460_o14_f0_fsc.sym.15,1.034131,216.4957
5409,DB7-ddmof_22268,0.404764,13.283065
5410,DB0-m3_o1_o21_f0_pcu.sym.57,0.926462,36.330615
5411,DB0-m2_o11_o11_f0_pcu.sym.38,0.463879,15.167625
5412,DB5-hypotheticalMOF_5001819_2_2_0_12_11_8,1.195661,95.9166
5413,DB7-ddmof_20953,0.213319,1.269525
5414,DB0-m2_o17_o17_f0_pcu.sym.42,1.203558,45.894725
5415,DB12-DADLIG_freeONLY,1.137546,278.553545
5416,DB5-hypotheticalMOF_5014837_1_0_0_3_3_0,0.182606,1.28051
5417,DB12-SALLAT_clean,1.412537,240.4707
5418,DB15-qtz-x_N123_E131_opt,0.89139,19.55548
5419,DB7-ddmof_18564,0.193605,2.232445
5420,DB0-m3_o13_o24_f0_pcu.sym.19,0.297573,9.35361
5421,DB12-HUFYIS_clean,0.358327,127.63646
5422,DB7-ddmof_2688,0.186679,3.325395
5423,DB12-HUCWOT_clean,2.537098,123.021695
5424,DB0-m3_o16_o1510_f0_fsc.sym.55,1.74802,67.5517
5425,DB0-m3_o52_o22_f0_fsc.sym.8,0.382563,11.30114
5426,DB12-YABPAU_clean,2.138495,256.106015
5427,DB12-AXUHAD_clean,1.305319,55.990935
5428,DB0-m3_o8_o23_f0_pcu.sym.6,0.50554,6.30453
5429,DB0-m3_o96_o14_f0_fsc.sym.51,1.916557,60.74545
5430,DB12-EXOZEX_freeONLY,1.833942,110.863845
5431,DB1-Zn2O8-pcn6_A-TED_A_No7,0.96221,11.482155
5432,DB12-UMEXUF_clean,2.635258,234.70853
5433,DB0-m3_o50_o155_f0_fsc.sym.6,3.588396,162.161325
5434,DB6-cuf_3578,0.618018,9.27205
5435,DB12-ja5b00365_si_002_clean,0.220698,1.740915
5436,DB0-m2_o14_o47_f0_fsc,2.443386,138.925975
5437,DB0-m3_o96_o22_f0_fsc.sym.44,1.433909,49.058385
5438,DB12-RUMRUO_clean,1.114761,149.944855
5439,DB15-pcu_N65_E174_opt,1.973103,53.163395
5440,DB0-m2_o3_o22_f0_pcu.sym.7,0.161898,2.385095
5441,DB5-hypotheticalMOF_5055689_1_0_1_28_15_5,0.180313,1.422015
5442,DB0-m3_o16_o19_f0_pcu.sym.34,0.739724,20.078455
5443,DB0-m2_o2_o17_f0_pcu.sym.18,0.209646,2.511795
5444,DB0-m3_o160_o109_f0_fsc.sym.48,1.39978,53.046655
5445,DB0-m3_o24_o27_f0_pcu.sym.76,1.484846,80.496745
5446,DB0-m2_o3_o24_f0_pcu.sym.22,0.149691,3.98149
5447,DB0-m3_o22_thj,0.370765,7.700205
5448,DB12-EDATOT_clean,0.057393,1.201575
5449,DB0-m3_o16_o22_f0_pcu.sym.2,0.67015,20.509735
5450,DB12-ACAJOF_clean,0.966828,48.31958
5451,DB15-sxc_N123_E24_opt,1.094792,18.856365
5452,DB0-m2_o14_o19_f0_pcu.sym.17,0.399483,12.45411
5453,DB0-m3_o3_o24_f0_pcu.sym.42,0.208376,3.81922
5454,DB0-m3_o420_o22_f0_fsc.sym.9,2.124786,163.660095
5455,DB0-m2_o13_o22_f0_pcu.sym.38,0.876278,40.840605
5456,DB5-hypotheticalMOF_5059910_1_0_2_12_10_7,0.345747,6.461645
5457,DB0-m3_o2_o17_f0_pcu.sym.78,0.341482,5.83475
5458,DB5-hypotheticalMOF_5046854_0_0_1_19_25_14,0.481362,10.08873
5459,DB12-BELTUJ_clean,2.692884,134.89116
5460,DB0-m3_o12_o27_f0_pcu.sym.83,0.507562,12.392295
5461,DB0-m2_o12_o27_f0_pcu.sym.17,0.468749,15.699465
5462,DB0-m2_o28_o28_f0_pcu.sym.61,0.23897,1.859315
5463,DB5-hypotheticalMOF_35936_0_0_2_14_11_10,4.689357,192.06428
5464,DB0-m3_o11_o19_f0_pcu.sym.76,0.244076,5.559455
5465,DB0-m2_o11_o26_f0_pcu.sym.69,0.463107,9.73954
5466,DB5-hypotheticalMOF_5045091_0_0_1_3_10_12,2.780823,267.304765
5467,DB0-m3_o7_o21_f0_pcu.sym.98,0.225952,1.479995
5468,DB0-m2_o11_o25_f0_pcu.sym.5,1.595095,61.92999
5469,DB12-HURNOX_clean,0.563101,24.46186
5470,DB12-HAWVEI_clean,2.016092,165.4182
5471,DB12-YARYEV_freeONLY,0.154206,3.90474
5472,DB12-ROCZIU_freeONLY,1.890195,207.165645
5473,DB0-m2_o7_o23_f0_pcu.sym.30,0.103869,1.520605
5474,DB12-IZEWAN_clean,2.148266,88.9434
5475,DB0-m3_o16_o500_f0_fsc.sym.50,3.005036,212.036845
5476,DB0-m3_o8_o12_f0_pcu.sym.26,0.148899,5.71811
5477,DB15-pcu_N123_E194_opt,0.326038,3.486645
5478,DB0-m3_o22_o23_f0_pcu.sym.5,0.461845,17.807875
5479,DB0-m2_o2_o24_f0_pcu.sym.34,0.650373,14.169825
5480,DB12-XOVYIR_clean,0.174116,40.202325
5481,DB0-m3_o530_o22_f0_fsc.sym.16,2.877861,128.13923
5482,DB12-MATFIY_freeONLY,0.67699,62.54135
5483,DB12-VAGBEN_clean,1.261616,102.117705
5484,DB7-ddmof_22126,0.159764,2.7798
5485,DB12-EPEWAY_clean,2.634127,213.09715
5486,DB12-ANAWOD_freeONLY,0.718132,45.6869
5487,DB0-m3_o146_o4_f0_fsc.sym.25,1.597193,57.93148
5488,DB12-TIVHAJ_freeONLY,2.141448,154.81314
5489,DB5-hypotheticalMOF_5062816_1_1_2_18_13_8,0.943979,40.408725
5490,DB0-m3_o105_o22_f0_fsc.sym.34,2.810552,123.971245
5491,DB0-m3_o22_o28_f0_nbo.sym.12,0.282872,5.79629
5492,DB12-ROCZUG_freeONLY,1.808292,105.428595
5493,DB12-JALPAQ_freeONLY,0.106152,2.066235
5494,DB12-EXEQII_SL,2.294457,99.91047
5495,DB7-ddmof_16119,0.896525,33.52384
5496,DB12-GUFBUG_clean,2.695609,182.242625
5497,DB6-cuf_7747,0.623465,12.203085
5498,DB12-FITJAU_clean,0.547835,12.26472
5499,DB15-pcu_N139_E87_opt,1.500324,39.02008
5500,DB12-IBOZIK_freeONLY,0.214166,10.518885
5501,DB12-ELIJUF_clean,1.288866,159.146405
5502,DB0-m3_o16_o22_f0_pcu.sym.19,0.825481,24.26292
5503,DB10-qtz_sym_4_on_6__L_3,2.258239,45.03473
5504,DB15-pcu_N65_E79_opt,1.932019,83.9553
5505,DB12-AMAFOK_freeONLY,1.249147,123.810685
5506,DB15-smu_N123_E27_opt,3.087,64.605785
5507,DB0-m3_o26_o51_f0_fsc,0.417459,7.179885
5508,DB0-m2_o58_o23_dme,0.195296,1.05673
5509,DB0-m2_o12_o12_f0_pcu.sym.55,0.488381,15.19891
5510,DB0-m2_o22_o24_f0_pcu,0.321206,8.07073
5511,DB5-hypotheticalMOF_5071942_1_1_2_19_24_4,1.32886,44.65803
5512,DB6-cuf_594,0.364199,4.521825
5513,DB0-m3_o14_o47_f0_fsc.sym.25,2.266517,171.338815
5514,DB0-m2_o10_o20_f0_pcu.sym.11,0.28653,4.46332
5515,DB0-m3_o10_o27_f0_pcu.sym.74,2.550807,109.84738
5517,DB12-AWIBAL_clean,1.692816,286.815525
5518,DB5-hypotheticalMOF_5045928_1_0_1_3_15_5,0.220242,1.84457
5519,DB12-JOFKIA01_clean,1.713885,156.64704
5520,DB12-CUVHIL_clean_h,1.179348,83.47353
5521,DB0-m3_o10_o23_f0_pcu.sym.9,1.278675,54.339735
5522,DB7-ddmof_16364,0.379407,5.645905
5524,DB0-m3_o10_o19_f0_pcu.sym.20,0.673816,30.98351
5525,DB15-vme_N144_E186_opt,1.016692,17.54038
5526,DB0-m3_o24_o99_f0_fsc.sym.15,2.256081,182.040495
5527,DB0-m3_o22_o27_f0_pcu.sym.62,0.555143,17.66731
5528,DB5-hypotheticalMOF_5044818_1_0_1_3_25_2,0.167557,2.08222
5529,DB0-m23_o3_o6_f0_pcu,0.257798,4.669675
5530,DB0-m3_o11_o27_f0_pcu.sym.62,0.641932,19.10878
5531,DB12-NOFQII_clean,1.729295,53.322345
5532,DB12-XEKDOI_clean,0.75571,41.753795
5533,DB0-m2_o22_o23_f0_pcu.sym.10,0.698063,37.207515
5534,DB0-m3_o530_o14_f0_fsc.sym.43,3.399849,177.243435
5535,DB0-m2_o14_o22_f0_pcu,1.598266,76.00105
5536,DB7-ddmof_22494,0.392906,13.17209
5537,DB0-m2_o12_o141_f0_fsc,3.066921,140.98935
5538,DB12-SIPWUK_clean,0.971872,175.69597
5539,DB5-hypotheticalMOF_5040290_0_0_1_15_14_14,1.854584,63.8448
5540,DB0-m2_o12_o18_f0_pcu.sym.47,0.438104,20.584105
5541,DB15-pcu_N65_E89_opt,0.9339,58.88992
5542,DB1-Zn2O8N2-BDC_A-DPAC_A_No827,1.690778,58.85982
5543,DB0-m3_o14_o17_f0_pcu.sym.37,2.163715,98.2481
5544,DB12-DAMZEZ_clean,1.161623,127.55752
5545,DB0-m2_o12_o16_f0_pcu.sym.28,0.630486,16.0512
5546,DB12-IHERIY_clean,0.797738,313.539225
5547,DB0-m3_o24_o95_f0_fsc,1.682179,79.56878
5548,DB0-m3_o14_o21_f0_pcu.sym.22,0.434437,12.0377
5549,DB0-m2_o7_o22_f0_pcu.sym.34,0.215816,2.81709
5550,DB0-m3_o14_o19_f0_pcu.sym.58,1.050399,51.007895
5551,DB12-CUQRIR_freeONLY,3.085772,161.52425
5552,DB0-m3_o44_o158_f0_fsc.sym.15,1.391446,44.17416
5553,DB12-UJIZET_clean,2.874804,74.3199
5554,DB0-m2_o11_o21_f0_pcu.sym.43,0.251857,3.67823
5555,DB0-m9_o2_o11_f0_sra.sym.43,0.880528,36.19552
5556,DB0-m23_o151_o58_f0_pcu,1.336213,56.45325
5557,DB12-JORLEJ_freeONLY,1.583424,93.252355
5558,DB12-ACOGAB_freeONLY,3.283554,343.66305
5559,DB0-m2_o12_o13_f0_pcu.sym.8,0.815167,36.173315
5560,DB0-m3_o11_o25_f0_pcu.sym.31,0.378422,9.545415
5561,DB0-m2_o24_o27_f0_pcu.sym.39,0.473546,11.246205
5562,DB0-m3_o11_o13_f0_pcu.sym.24,0.355302,4.36568
5563,DB5-hypotheticalMOF_3002123_0_0_2_34_34_6,0.152186,2.13154
5564,DB5-hypotheticalMOF_5051407_3_0_1_27_21_0,0.154152,0.774815
5565,DB12-LUPYAX_clean,1.925106,66.24361
5566,DB0-m2_o10_o29_f0_pcu.sym.14,1.986011,73.982005
5567,DB12-BUVYIB_freeONLY,1.640622,55.770235
5568,DB0-m1_o9_o22_f0_pcu,0.425261,15.094225
5569,DB12-DEYXIQ_freeONLY,0.331849,206.80046
5570,DB5-hypotheticalMOF_6000693_0_0_3_18_9_9,0.450519,11.33901
5571,DB12-PURJES_clean,3.313887,241.9181
5572,DB0-m18_o22_o23_f0_pcu,0.211063,3.041265
5573,DB5-hypotheticalMOF_5035754_2_2_1_18_9_6,1.80091,154.36935
5574,DB0-m2_o17_o22_f0_pcu.sym.9,0.560158,14.527385
5575,DB12-GOQTIR_freeONLY,1.450349,191.23771
5576,DB7-ddmof_21463,0.200829,3.43667
5577,DB6-cuf_1070,0.454672,7.026715
5578,DB12-HEMTEZ_clean,2.302524,123.573805
5579,DB12-AFOVAT_clean,2.539861,53.897845
5580,DB5-hypotheticalMOF_5059559_1_0_2_12_25_5,0.212266,2.749935
5581,DB7-ddmof_4319,0.630501,23.300235
5582,DB5-hypotheticalMOF_5069808_0_0_2_3_25_12,1.414119,45.9961
5583,DB0-m2_o12_o13_f0_pcu.sym.11,0.48564,14.62452
5584,DB15-pcu_N123_E182_opt,2.284798,44.855115
5585,DB12-GAJZEY_clean,0.552202,43.63311
5586,DB5-hypotheticalMOF_5049654_0_0_1_23_11_7,0.425436,7.21749
5587,DB5-hypotheticalMOF_5061204_1_0_2_18_7_9,0.217854,2.519405
5588,DB12-EKIGIQ_clean,0.785542,1026.03904
5589,DB7-ddmof_22015,0.219168,1.752565
5590,DB12-cm0623918si20061006_115210_clean,1.939398,147.12372
5591,DB0-m2_o17_o19_f0_pcu.sym.76,0.244304,9.443735
5592,DB0-m3_o156_o150_f0_fsc.sym.87,2.325599,88.827275
5593,DB0-m3_o153_o22_f0_fsc.sym.55,2.10799,114.24664
5594,DB0-m3_o11_o18_f0_pcu.sym.69,0.717197,18.631665
5595,DB12-CORZIU_clean,0.779465,30.72054
5596,DB12-IKETOI_freeONLY,1.567974,286.65491
5597,DB5-hypotheticalMOF_5064480_2_0_2_24_24_6,0.177957,1.665375
5598,DB12-GUFREF_freeONLY,1.751052,147.0232
5599,DB0-m2_o12_o19_f0_pcu.sym.83,0.384226,11.375255
5600,DB12-MOMJIJ_clean,0.300399,3.008445
5601,DB0-m2_o27_o27_f0_pcu.sym.83,0.273078,2.08307
5602,DB0-m3_o520_o22_f0_fsc.sym.32,0.800222,36.32189
5603,DB0-m2_o24_o28_f0_pcu.sym.92,0.914491,38.85881
5604,DB0-m2_o10_o19_f0_pcu.sym.34,0.310277,9.510595
5605,DB0-m2_o22_o29_f0_pcu.sym.19,0.738714,12.974755
5606,DB5-hypotheticalMOF_5074397_0_0_2_23_1_6,1.698816,63.297325
5607,DB0-m3_o82_o22_f0_fsc.sym.18,2.236739,253.531905
5608,DB0-m3_o12_o24_f0_pcu.sym.54,0.220963,7.68758
5609,DB5-hypotheticalMOF_17348_1_0_1_2_9_2,0.902747,44.407705
5610,DB0-m3_o510_o14_f0_fsc.sym.7,2.028186,107.38523
5611,DB0-m2_o18_o22_f0_pcu.sym.128,1.497565,59.01898
5612,DB15-pcu_N65_E43_opt,2.943486,53.741845
5613,DB0-m3_o16_o28_f0_pcu.sym.10,0.433014,7.942385
5614,DB0-m23_o6_o11_f0_pcu,1.62084,58.382345
5615,DB5-hypotheticalMOF_5073927_0_0_2_23_2_2,0.671066,20.52792
5616,DB12-DUFZUA_freeONLY,0.328305,34.835205
5617,DB0-m2_o10_o11_f0_pcu.sym.75,1.081534,60.503165
5618,DB0-m18_o4_o19_f0_pcu,0.182497,2.452745
5619,DB0-m3_o10_o23_f0_pcu.sym.111,1.795773,98.508485
5620,DB12-LAYGAV_clean,2.499762,135.748675
5621,DB0-m2_o12_o20_f0_pcu.sym.26,0.335554,8.12128
5622,DB0-m3_o24_o81_f0_fsc.sym.46,2.262813,189.72333
5623,DB0-m3_o11_o12_f0_pcu.sym.123,0.533397,19.768855
5624,DB0-m23_o10_o29_f0_pcu,2.722515,131.981545
5625,DB0-m3_o440_o22_f0_fsc.sym.6,0.918013,67.258525
5626,DB5-hypotheticalMOF_32865_0_0_2_0_7_5,0.380766,156.196435
5627,DB0-m2_o12_o19_f0_pcu.sym.18,0.144716,2.584645
5628,DB0-m3_o24_o78_f0_fsc.sym.14,1.68167,123.887065
5629,DB12-KOLWEO_freeONLY,1.546349,140.776265
5630,DB0-m3_o10_o13_f0_pcu.sym.5,1.391598,60.95897
5631,DB0-m3_o24_o146_f0_fsc.sym.15,1.975419,88.95083
5632,DB0-m3_o12_o28_f0_pcu.sym.68,1.115773,43.38579
5633,DB0-m3_o11_o20_f0_pcu.sym.88,0.168112,2.340045
5634,DB0-m3_o16_o146_f0_fsc.sym.23,1.136645,52.237235
5635,DB0-m2_o10_o25_f0_pcu.sym.33,3.355366,144.59383
5636,DB7-ddmof_22567,0.387359,6.21479
5637,DB12-BEPMAM_freeONLY,0.204693,4.940995
5638,DB5-hypotheticalMOF_30041_2_1_2_24_21_6,1.251617,46.37744
5639,DB0-m3_o11_o29_f0_pcu.sym.16,0.456699,6.00225
5640,DB0-m3_o4_o6_f0_pcu.sym.30,0.302288,7.29166
5641,DB0-m3_o470_o22_f0_fsc.sym.24,1.735966,173.359045
5642,DB0-m3_o4_o5_f0_pcu.sym.27,0.660524,16.829285
5643,DB12-BOXYIY_clean,1.119499,104.56652
5644,DB0-m3_o12_o25_f0_pcu.sym.10,0.577714,13.51893
5645,DB0-m3_o8_o23_f0_pcu.sym.124,0.331275,3.89518
5646,DB0-m3_o3_o21_f0_pcu.sym.20,0.247645,2.753415
5647,DB0-m3_o2_o24_f0_pcu,0.267183,4.502235
5648,DB12-GAJZAU_freeONLY,0.840921,57.789555
5649,DB12-UTOTUT01_freeONLY,0.276598,18.478435
5650,DB12-QIXSOG_clean,0.085746,1.41233
5651,DB0-m2_o22_o26_f0_pcu.sym.32,0.740246,25.215075
5652,DB0-m3_o4_o46_f0_fsc.sym.21,1.460395,193.893385
5653,DB0-m2_o8_o22_f0_pcu.sym.26,0.173525,1.299655
5654,DB12-ETEMIB_clean,2.184494,402.45553
5655,DB0-m5_o24_o24_f0_bcu.sym.20,1.350259,208.65734
5656,DB0-m2_o14_o22_f0_pcu.sym.21,1.367414,67.68979
5657,DB5-hypotheticalMOF_6001962_0_0_3_8_9_7,3.053951,185.843585
